path,dog,cat
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10641.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10642.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10643.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10644.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10645.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10646.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10647.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10648.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10649.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.1065.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10650.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10651.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10652.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10653.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10654.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10655.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10656.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10657.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10658.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10659.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.1066.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10660.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10661.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10662.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10663.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10664.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10665.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10666.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10667.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10668.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10669.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.1067.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10670.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10671.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10672.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10673.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10674.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10675.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10676.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10677.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10678.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10679.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.1068.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10680.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10681.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10682.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10683.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10684.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10685.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10686.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10687.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10688.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10689.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.1069.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10690.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10691.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10692.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10693.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10694.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10695.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10696.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10697.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10698.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10699.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.107.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.1070.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10700.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10701.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10702.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10703.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10704.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10705.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10706.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10707.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10708.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10709.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.1071.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10710.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10711.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10712.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10713.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10714.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10715.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10716.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10717.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10718.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10719.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.1072.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10720.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10721.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10722.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10723.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10724.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10725.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10726.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10727.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10728.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10729.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.1073.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10730.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10731.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10732.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10733.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10734.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10735.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10736.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10737.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10738.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10739.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.1074.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10740.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10741.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10742.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10743.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10744.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10745.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10746.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10747.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10748.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10749.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.1075.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10750.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10751.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10752.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10753.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10754.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10755.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10756.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10757.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10758.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10759.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.1076.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10760.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10761.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10762.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10763.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10764.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10765.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10766.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10767.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10768.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10769.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.1077.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10770.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10771.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10772.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10773.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10774.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10775.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10776.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10777.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10778.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10779.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.1078.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10780.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10781.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10782.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10783.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10784.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10785.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10786.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10787.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10788.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10789.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.1079.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10790.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10791.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10792.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10793.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10794.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10795.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10796.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10797.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10798.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10799.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.108.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.1080.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10800.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10801.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10802.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10803.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10804.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10805.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10806.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10807.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10808.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10809.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.1081.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10810.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10811.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10812.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10813.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10814.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10815.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10816.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10817.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10818.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10819.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.1082.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10820.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10821.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10822.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10823.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10824.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10825.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10826.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10827.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10828.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10829.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.1083.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10830.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10831.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10832.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10833.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10834.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10835.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10836.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10837.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10838.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10839.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.1084.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10840.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10841.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10842.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10843.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10844.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10845.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10846.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10847.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10848.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10849.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.1085.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10850.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10851.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10852.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10853.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10854.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10855.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10856.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10857.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10858.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10859.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.1086.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10860.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10861.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10862.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10863.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10864.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10865.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10866.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10867.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10868.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10869.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.1087.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10870.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10871.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10872.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10873.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10874.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10875.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10876.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10877.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10878.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10879.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.1088.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10880.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10881.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10882.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10883.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10884.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10885.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10886.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10887.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10888.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10889.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.1089.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10890.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10891.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10892.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10893.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10894.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10895.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10896.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\cat.10897.jpg,0,1
D:\111project\github\041-111project\data\CatsandDogs\train\dog.0.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.1.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.100.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.1000.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10000.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10001.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10002.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10003.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10004.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10005.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10006.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10007.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10008.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10009.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.1001.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10010.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10011.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10012.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10013.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10014.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10015.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10016.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10017.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10018.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10019.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.1002.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10020.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10021.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10022.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10023.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10024.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10025.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10026.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10027.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10028.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10029.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.1003.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10030.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10031.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10032.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10033.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10034.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10035.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10036.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10037.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10038.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10039.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.1004.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10040.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10041.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10042.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10043.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10044.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10045.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10046.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10047.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10048.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10049.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.1005.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10050.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10051.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10052.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10053.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10054.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10055.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10056.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10057.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10058.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10059.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.1006.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10060.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10061.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10062.jpg,1,0
